Address,NFT Count,YAY Reward
0xe165067c0cdaC07451d2449106ee23fd9Da809d4,1,1
0x88FCbfC4fC1aef02B35657Db8Be9aCE26b370b70,1,1
0xd1968F895D553e3613857794c97517E522D4BAaa,1,1
0xA1Bc6eC4B2aD37f4F1300AabC0F1BbFF69915708,1,1
0xfaC0A407f8d85334F66c5991E648A6d2995C4855,1,1
0x2300ef940628863a84370635016C9a291e15571A,1,1
0x85636f079eb6E8C27379ae6DFd0147Fb76075d35,1,1
0x58618c54977030bC3db2Eb14AE3E6D722cff6c76,1,1
0x4E29064D7487AAa6D77D2D8BB7765e963Aa26C68,1,1
0x80AE667829730BBf938Adb5d7738e44E480b7c73,1,1
0x4aD352aAA920B77dB009a5CCdd91F6457E8dE990,1,1
0xF271Ca78F61e4f83120E3779CBc29A24Fba64F2e,1,1
0x26C60F6CB9Cf37a2Ce101a612b9C15d3ED4B409c,1,1
0x87071256902929e48D84C67bBF0B92D7f2F6fB8c,1,1
0x2DE71dbEb74864b256E32fCA2bfC8eD345822Ad9,1,1
0x0d5a3B5F220eca36B93c2Dc18D5F987B74d1Fb7C,1,1
0x0e6b0F3E56453B1E5f2984FD000aA23e5Ad9c898,1,1
0x85F20e9A7b504fec33A1d5ec17C88D755D243A44,1,1
0x15D02f3BA3c69581bfE8a3fdfF5C89d1EA2B930B,1,1
0x41602bA3f057b70f8d6e694E0B061FF046aF79DA,1,1
0x5bb715d0D8109dd205d528342d61e3945e3504AC,1,1
0xa01cF9857b02Ff7559777cad71692519B893a0b0,1,1
0x30094c1fd5Ac99BE0BcB607d54B70d8BCd6c5F9c,1,1
0x9b0f4f79bf421ab9f25f955dE687E4FB59745C2F,1,1
0xF06D0774f0ebBcDfc18Db3d9b3381a57e885273C,1,1
0xbfe2ebf3dAe14AdF33f77c73B1579d1C3aa0CBf2,1,1
0x9746158Bd790CA6E29CF7a733cC901b57EEF940a,1,1
0x92EEf74dF718Ed72DC82F2A20F73F3bb0fb43d6E,1,1
0x339f927B92b67643C9179cFE2E46282BfD43ec91,1,1
0xE3E2478204a881aAD34A260484946a8Dd5D6C6cb,1,1
0x35b77EA14b31Df5Dd7e8046b7a7946588010d0a2,1,1
0x26E2a9b3305B3034e819d0c7D698c08253A010cE,1,1
0xbEf0BCF43ff660284E64695DF18b21ce77AC0B18,1,1
0xD69Cf297A36A86F5C99aCf451A5e59BB85faA5a0,1,1
0x1044FA1178356bab3BDfc1AB4FFFfDd231e01F19,1,1
0x6C7e69C8387baC7858c551EE103FC8410b1A346E,1,1
0x2921dE30f12c06A0A4F3E562C20f2bF2254C91d8,1,1
0xabB9836B282ef3B0a16A2dbeaF77068C1DDFD5ce,1,1
0x08aC03540088016cC8De3DB6CE9975a9A7302C3b,1,1
0x1311234beECD7CB8DD7ccF50a6BBFD5F2d70bc83,1,1
0x637a756c1A8D1b2A7f2f1dF28cCaa30cbD34EEF3,1,1
0x3A025259086d95626Fae25dBd63619908987b945,1,1
0xf87540e6C4172B1e5bDF71CFad8bbC8813507cB5,1,1
0x5a79CF817FB6441fefCEEE0eAdC589fcad16ebA9,1,1
0x08f9105D73E28aD24A9963B7C3607184b6210325,1,1
0xcE664e7Ec8d7dd4026Bad80ed161fAbA16b626a3,1,1
0x9952c94a61cE353da5D70D482aB9f1e93987C0f7,1,1
0xC67Ec3c1c214D5Bdcb81f64CDadf0976c34b4b63,1,1
0x0B2b2013e083572D00191Ffdc3E6B6c879918D4d,1,1
0xF09c6c35cEBF15656360e7E093caCBC20CF27B63,1,1
0xEBA780852A09c858ad9a051ebdB0bf23AD6A3a3f,1,1
0xc1D54Df304F12De39d63B240100485423e737E2C,1,1
0x8d4C6AE04fF5ad12214d6De6F8d8e7063407966E,1,1
0xeb350DF022309fCA17E344B4ab9715B2d4Af1F02,1,1
0x130FDD72C1003823bBF041625904539074671082,1,1
0x18b312D8543429c8977F651bA31366520186C822,1,1
0xe03d01633089324ad4058CcE86c34aDdd0358531,1,1
0xC3CeC8a192ABe4578D4Ea33Ce65135BD10cb5B73,1,1
0x55F10f45fA75d2c174ed69864174dA51d4af08b0,1,1
0x06F8EfD5d65cdd5152597ac938C48D378e243c97,1,1
0x3B0AEB7c6D8edfA66871fb02d79E30595AB0ea4C,1,1
0xE0A7944a4496FAf17B13b763733e3d1d83bDfAaE,1,1
0xfDC7E422E01990F9DcF955d0Cf5529Cb324afd9A,1,1
0x6bfbDc8D247542F88aDa8eBC51d5aC64D883531A,1,1
0xFB6E13F1C2beeFD1db6A92f3F4445F084EA21D86,1,1
0x81cED69aA42c77246718fd7433c4eF712765172f,1,1
0x0d93A86D3f24529f2d0A0968265E688655B5350f,1,1
0xe06b013889Fe88C6cd27ad59Aeec2b512BE94b5D,1,1
0x3C9EbB42bE4e5dEe59334c20Cc5322a972AbBF7C,1,1
0x89E2eff3E2BBeEF2120Ed169FA502C7EDe8bc1e2,1,1
0x09fBd9CaF3eD23A816661aD4ad6A7c6b36F4f8dA,1,1
0x352906f10d5838ffdb39DE4DeCD6cF65013ec30F,1,1
0x4C44C6372d580D531DbC9021a01659eb2CD2F651,1,1
0x2288de660d7fcF7765902fA173c9C630ff7e3420,1,1
0x179Be7b8b74Ee31Ad2897A1742Bfa351e716e2C3,1,1
0x5b0516f3715c9ad66184c12864A4279e2b77320F,1,1
0x79D8b7fA6049D3C1f18E82FaFe0eEeF198AB3F1B,1,1
0x0222470B5226EafBf0835F3c2f349DA19B15e889,1,1
0x111840E06f7670276eEAf0a3c154beb61ADdB36B,1,1
0xA97bef2F9F284B929396b1D8718e794B81580D99,1,1
0x64552cE92Ef4992dC6E49E1CD69326A41bD128Ce,1,1
0x8978673D4cdD5ebb4B7FdF143185088b4C72d5bb,1,1
0xDEEc56d23265b9283F26Adf1B274c256e6c95e74,1,1
0x08c184F1308Da9BF9D4ecc242e42f9116236Ab05,1,1
0xBAfD371b0bA9A0aCe1eA7499Faa93b5a279EfF89,1,1
0x0b4CcA7C9D412892c497A3407955DF4167f74C9C,1,1
0xbf5D1b1556c7e33f5BeF8849Cb47bC52afDFBde3,1,1
0x88F175C7C9834d13216865A3eA3162DC015B93a4,1,1
0x6d053A0139e48b2348116dC785215dEab35E4145,1,1
0x97488DE94982867B7498d38832B25Ba3eFC1ac97,1,1
0xa5676C4930bdA08ac71aC1f5c64DAd270e3A146b,1,1
0x47A6346c710E4C02914d8B6E28d2EBdF933bdEaD,1,1
0x4ce3A6926833e703DEDEbed353227F8e7a02dfa6,1,1
0xEEE268dC39A44eBc56f43532C35621C4a311C261,1,1
0x8349535E434Fc64fA365Bf02560E3093F9c9C710,1,1
0x3841D653910fC39fC9bf08Ac74930DF6A0F5D67C,1,1
0x128624b6720C451c5f41BBfF047485Ff2C5BE6e9,1,1
0x8432eF94E14621B9CDfE6BE67B5E748480Ce200F,1,1
0x8b25F9FCB04790325a126328339F8848d55b7352,1,1
0x71C25302796BEcA5A5d3CF75Cd05Cd6A8F0F8454,1,1
0xA1234FD134A22D0D457140a3c592BEc779A3f7E2,1,1
0x3A56c5e08E827c83c68DdB9ef2bcF640cff082F9,1,1
0x00d7EfC8245b0b62E14610cE615Bc6D70F138C42,1,1
0x119Dc19804CB7007618Ad10D0BFbB162549746ff,1,1
0x69798f9Bf3745eaB88cdD80f76936AbE076038e7,1,1
0x05a7fA2C899B9dc24A90ea1b6a7C2750B698D8Ce,1,1
0x4f02B836E958A039a0E80e6af734FE6EFC3Bbdc0,1,1
0x15B8e27BA1AE6792C1a3C354d4Cce5ADF8B9935E,1,1
0x37829e97F832c367cd69cb18c0d127CfC4eEC2Df,1,1
0xD3EEb1A82A4780628b1F18C29762c551a24F23b9,1,1
0x8157465419c56A268a98524d7081e47f2C36032B,1,1
0x4d3eeCd10b597BbAd638A423ea0420432c401151,1,1
0xC47AC2f3D5F0bC244e48B7626B1c235f4FDBfE06,1,1
0x13c89e3a611e27Bbe1cb3451c897e9Ff231A79bF,1,1
0x75f5fEE6227EE3A8DacfcD2cB1A0c69B1c68ec21,1,1
0xdEAcc431cB3E5Ef8B1684269922eF9De9397dc64,1,1
0x1DE85FF5F7583C23726adEE92e6BE2258D3fF669,1,1
0x2d87EC60C0Ec687953a2022C5B0d84447c469552,1,1
0xE618A75F7588f338D64B6c1f0d54e3c97235904d,1,1
0x9f86EEa58A847C964bd6893224fd597089d07F55,1,1
0x1542c84E38Dc276917cCAe073213051f62585518,1,1
0x094e41Abadc4fb42acCfAD1A6955e0E6C705d709,1,1
0x2142Bf524185032f05115A74906C993016041Ec1,1,1
0x3E1A202BB8aE0fEfDc7527AF8893F0D7390aCb72,1,1
0xdA1aFCdF78ff98dd24e5657F45A31675c70e18dC,1,1
0x17D21877395f44e9C643C80602455edDFbD9F578,1,1
0x377e9e136CBd8CBA37083B43dc1C24Eb3840478d,1,1
0x47a93B5fDF71e06E8E9C52431C41eFdC5d15Aabf,1,1
0x364B6eFE02e4a5043928AD662586eA83C9b30B7B,1,1
0x0cbF247b256786F1521a08952Cb8a89976eBe5d8,1,1
0xf7b3296F7780E72033977cBf3d9062E2d200ACDd,1,1
0x98d31d09E7cD65241F6Ba75482DE63fBa1E4C232,1,1
0xC0853D08a855943a0F1f4630d71361839b05D4BA,1,1
0x05e075a5abb34469BE420a2c76541b5E4cA8872B,1,1
0x79c63Afec18843883227d4e7B1FA2f10d229B371,1,1
0xddbE93624C94179EE63b7bcF9548B3b236d35b14,1,1
0x0A0187cBBC8480A241436198CBF3Ee053874C6EC,1,1
0x4401fDda33D7f31D6F82CB11f3d730E7cBEE0333,1,1
0xA6E5afa52E57B7da2995271f892f994d495eDC0D,1,1
0x1fC105840Fc6E6842b7cbA0DA2D62441916a2Fae,1,1
0x4Cf9e90aecC4282C32ec3fa2849bA201ddA8Cc4b,1,1
0xCDFF5CCd9BFd8dce0dD4a8e8713978B9cC3b5879,1,1
0xA80502220672711430CF531CAF70B27B3CE3A843,1,1
0xAA0Ff3471D03c4790f347a48Eaed0Df5bf478AAC,1,1
0xCE9bE5C3fFaF977BC736afE0fd054d34773fcA27,1,1
0x440403991d15C2Ab2414b2AD3Cf551787806a53F,1,1
0x8694339f670390017AB74764AA50F1613151D895,1,1
0xF258d919eecFA2Aa52bEb12D5B336e4f10068972,1,1
0x633fB6653575c226c314A0E624121e1AFA7e892c,1,1
0xd3B2d88c0d1BD30FFB710535c58D02dD7cfCf398,1,1
0x077D7734ad1c2742b27109387da84B69d7C067d6,1,1
0x1Cd6bf494d8d8c8d78e6776eAA7BF2216577900a,1,1
0x4eAe02988CF8FfE393F6Ca0C7109EcfAdb2b01c9,1,1
0xbf2B06a7349cD65725cE3130953cfeCb04378628,1,1
0x9e882C6558942fBD977b8Ed2c654955413eCE67A,1,1
0xEcb148B9a31454bbb85D0C1E08c80E28e7C825b0,1,1
0xf28A577e1bfddb8C676Cb186c5ADC7b35E866983,1,1
0xdCc4326C92735c162b5e45E1F12CFBBf4075925f,1,1
0x23A1F9467dbBf19E12e23dCD5ae62964c71E4692,1,1
0xDca12322E2121842542f3C6439Df61B8432031DD,1,1
0xAD68E9821Eeeeb766BdbBD4B0DAE1A9787840e1a,1,1
0xd8659D2e8aBDDF413f1E7283106E3A8aeeB27F11,1,1
0xec9B861670e21bd4c40D26770D03EB79bA3C2be0,1,1
0x5c9a9847d6a085F2cb847774Bc71b997e489Ba76,1,1
0x0a813a88218e0AEdFA8107d85486F88764cde2AD,1,1
0x178F955898E50A65BE00c69d735002965C6a41F0,1,1
0x157c1Dc90Bd1ef46cF3F1cd1bcAd5Ff63E947B71,1,1
0xfaaa59C4093EfdBC8B56F036f735749972be31Bc,1,1
0x61738c7FA22efc98D7Fd11961225395e98f963d3,1,1
0xAbe21E7142c38c5639a1d8AA8FEeAAec8B00FF51,1,1
0xc08a6B199306fAE846b14aAB19085944138E0FC9,1,1
0x7729d92eF07EeA7b647F34E22c01F5Dffb74d5B8,1,1
0x0f9F409987c28E6b2572EE65B5cD9AF62254D149,1,1
0x06Fc41289F5aAC1aFA770D5e0E73c7227128f7f5,1,1
0x49DbfBF66fe0B90C19d6621F71F3807D6c2C2954,1,1
0xa304388442bED43f73F3a90b14B105594e032ebC,1,1
0xB4965bFAA5D9A0536d10FD57762C1de277B807f3,1,1
0x06b9aDD507801870f9811094B6fCa54E14E2eb61,1,1
0x8fe638FbbEC0DB067f616796fE6d787481fbc45A,1,1
0x0414eE32c5Ac65eec3FDe74F10caa2fbEBF50393,1,1
0xcB0995A1a1E0BE02E4CcAD2A5d6Fbf320782ff89,1,1
0xce726052D6C0cD005B9Da3b4F3E69E29a9750a3B,1,1
0x536ae73e1F398Bad5e1ef45B3a152De3133B8E07,1,1
0x1c0DdF2E826447b9Fb13C677fD3c8aF8e880F101,1,1
0xFAc50F2F4e2C71375C3e3920644eBB4894B2B8b1,1,1
0xf174Ad3A4a59dDC179297a5Cf8BcC5ef1172d4b7,1,1
0xC8BFE454E4DCaD692330922C3F6517fA0C1E8082,1,1
0xF8b87Ee38ba548004663807c0946e86226246b27,1,1
0xA718334fD779e1cb46FF2339a5F091885E4c1f3e,1,1
0x9FD08E6Bf2D6f4B9a3F57088B58803184f4d2299,1,1
0xc56753C7F23D161aEE67EdBBfAcCf5dEbEcf837E,1,1
0x3964777f796EA4D75B60fcAB54D3BC32f3f37A44,1,1
0xAb6A0D7332D973AB76ea4B573c3c9c79bb4Ba1cf,1,1
0xBe5F62daBA930e40f4d5A13B45f7E59448b756ae,1,1
0x835a55658E14b88551ac65197eD4Ff2Dfc79504B,1,1
0x33190EBF4466DFa52e3B17662cbe2B696d8F52fB,1,1
0xe7a64019a8A786576790B0AE8d858Bb94D0d28c2,1,1
0xE79cb402a40Bd1516c984978F55Ead12372b51c8,1,1
0xFF9b3e7f7Aa1661e94F46a052D2F0775fe16e4F6,1,1
0x5E7347fb68f228d260C0d8e7767c363FF75EeCAf,1,1
0xED7301485DFAf295342C224F4a792DB63A7313B5,1,1
0x1dB79975DA3D9a31f5B928cD1f130848Cb85715e,1,1
0x2a5F8D10F090292EF7A7152876a12B60bAB0dbBa,1,1
0x220189BBb5CA95Cab4A9D997Bd17DCb76a904eC1,1,1
0xAca84a10fEaFE01af1DCd7C1bAa48B334707bead,1,1
0x2940cCC82208090B1B90b4Af7b61F63B3df24A93,1,1
0x7a014f92f0daE97e14B725630e4a6450a9E4d154,1,1
0x4c0336d0501F682e04fC7F13027Dd91208C200bd,1,1
0x563cfbf4B07b526C8f29aD7e59aAe9625f9Bd019,1,1
0xFf196056EBE80cfb37314168738E20BeD003daff,1,1
0x31B49ae7B3f9D225fd0A9259Cc8f526235A6Fb06,1,1
0x864A8C183C783bF34fddf4503FBb6969D9e791Cd,1,1
0x8b666bf225aD6Ce6398f388865fe235bb73b3ea4,1,1
0x165c1BE829D27c2f28529309D76B0015E9d1ACd9,1,1
0x677f2892CCc90Bca48251E22fE108FA10Fab813E,1,1
0xc381664b70c584293FCD08ACD27BC47E485f6c8a,1,1
0x8FB10a68f47B301275D54e409e037EC3ef3f648d,1,1
0xC994c926EA7074125857C0603feaF0FbF5333E6C,1,1
0xD35Fd5D3084e31588073D56F78BdeaB6F0D038a7,1,1
0xda58666b4D26FAD8A827b7523Dad3b13003eB687,1,1
0x643DF39b649dCb64F93FA00deD2cd4F784c5F841,1,1
0xCC5eE65960C37B270B3e3da907F146D0FFc152dB,1,1
0xE7D3d9177421E08Fd513054Ea1bE6609F3C69bF7,1,1
0x7D8C4ca79003602ebD23408c2f59417FBFbB4FdD,1,1
0x460AE97dEe39B131E7b4D4063B91E5Df7Bd8281A,1,1
0x81C126fEbA7b4241BDa5A49B241f9EE1015c93Aa,1,1
0xDCBa22b3791AE0BeCE94566060df550148D5C5f1,1,1
0x2C259Ce658E4b2eC7609B3D7Fa620Ad05c4C0589,1,1
0xD81Cf1903fC4D385ba7f289fd7380906933585C6,1,1
0x8c44f1f356B09AaE8f60Fc4C6975F8E38E487712,1,1
0xdd154e8Ee2C842EF769137b5B4E421B6669Ae6A6,1,1
0x8708053CB7D4C07498a8086a2143f95AB2BbD2F3,1,1
0x7794ec9f981E3A5E448F9d0820cDb8381771D301,1,1
0xb7da0d81B86C1697252c12B5847B20d1a2022713,1,1
0xC5BefFbC7a8FfD8EC7404a2778b9ed90bD300C01,1,1
0x2DAfef929F2A55509fb600598FC7097FFEf87E7f,1,1
0x870A183DE40B1CAc92bcAe8A5D0518365c4B8B8f,1,1
0x2D8b2e0C7c8C6A691563C14D94aeFC0747E6EFe9,1,1
0x0241A1Abef0C0cE2e5BC0b836B92F18d36211c6F,1,1
0x946675A2537D7fF326E55426824cfcb9A8d348b2,1,1
0xA3f6Ec50c916d79902bF02980A8760beC5CA2753,1,1
0xA58E0a39fDb2D73eDF9F86115a748682C30f44B6,1,1
0x041680746197e4BD556F320854eDfb65bADC5d34,1,1
0xE4d6e7a337024cde94660569B56dDf381F3EB0c3,1,1
0xe6ddDa9a719121ABADB9A22a9D0525cfd6C1Ece2,1,1
0x981cdcFB0d8C125C359F2615d41d3e6Ea259F7bE,1,1
0x315864Cb5769b2D1D7dE18150285aC152CE7e365,1,1
0xbd0D951E4eA12D3a7534EA499195a3C71ea3bF06,1,1
0xc3C636C801f4c997Ca0C1e23F3E44d46BaDE694f,1,1
0xE31FB9CBA5C3b796B7c5Fba2734862a01bf875e8,1,1
0x60B8Bc140A6Dea3E2a3389bdD956814eA2b4A3e6,1,1
0x81540035B77c720bE85E89158719fD43F9625D8E,1,1
0xf242c64600B1DffB1c05f094BE1713d57cC4A577,1,1
0x223d8dc76839fA34D6cabEa5fFa568cc7842339d,1,1
0xAb46d2a76C336801aA11eb703c7C468d6A4147fb,1,1
0x0B6fC3AFF31064619243EdA9AAB28969FCab9b27,1,1
0x99dC075AB184463cDe501363f378cA14758b22fe,1,1
0x370603DE0106350311799B9a3e0fCbFB8Ec25a84,1,1
0x2354cf1be571a8645756b6De5162632895B180ca,1,1
0xD774bC32af5Bc76Fb5bDE1C82D575fc64d935bd9,1,1
0x3D8B609F02B35cBe08249Fa37D9D9D1EcE34E492,1,1
0x83E285C6Dc70C0B0578E09a391367b3f17feeEd6,1,1
0xE583019877e597b630829C488f98fF43578d38aa,1,1
0x0057C86efB0F4044Da61AF8287947100Ae675088,1,1
0x8C9E2641D94d5F689517c4b2B3F9eac4A20A42A8,1,1
0xdCBB296EdF4b804D4A6D2527D60757b76a8386e0,1,1
0xa4f6a9a3237EabEfB2B5F04594e10CE064C279A2,1,1
0xf3D46E33634DE62DC3b85b2D85408b5cfAa4debF,1,1
0xA9695c6496a6495eAd716c1b76B656Cbbaee46eb,1,1
0x8B7bD8023D5ba493C8cC6433dA09f80be96FbA5a,1,1
0x1Bd1F187EA483E909Bd0d81eB679883D2A473726,1,1
0x1FdbfE497b35519A721BA4496F427761688ABBe9,1,1
0x72a6bC20DA3ED4147A4c02fbB11c2ca639a211Ed,1,1
0x030171129C4e4863F7345040912572C5a0fADAA5,1,1
0x79f80558710fDdC81B71Af99Ee193A2bEE992eC3,1,1
0x138C7d6a741230eb717c8978ED6D5Bf69B9cd460,1,1
0xA86d9cC6930Ea3b187bF438613F3658130e611b6,1,1
0xa2F51D85453b643581DCAcB99D6e5cCBD1Aa69c7,1,1
0x621b286e3153B8e006A15099168ab4e2e971AC0e,1,1
0x3bf561eE7FD3813F987D0F9eD4d4549C0061127D,1,1
0x2A1c9544269e1D91Ea9ceDEAf0Bafb7Fd643334C,1,1
0x9cDb443D1C000F64A122A2a8e56e24f7bbb8CaC9,1,1
0x31f15fdC72489A1a42a1811C04F7cB04b7f084B4,1,1
0xf80a300FdF795c4947E1fdD42a9aea6f52456788,1,1
0x55f4Ed6dB9d1CAbD52be8F0114E3F141095147e1,1,1
0xC65d0a236757A7AE8D5b14F2BbB1Ac229cfAeFb3,1,1
0xC681aDa1C76Eaf78E7cb72A1e23a65a7E9D48982,1,1
0xbFD7266ee5D14DE32bBe2f70888eb5d785A7ca43,1,1
0xbf06D448582368D144294793E8627B81eb42eF3B,1,1
0x9C2D70DeF45820f8C21063aB8c543FcC79112Bf3,1,1
0xA259F2ED3fed7f6c4120f1E66D4DBE175F80a159,1,1
0xf3AD8Ca95070C49eBEbE4FFA68BEAE224d86d1aA,1,1
0xd85Bb81367C01b8286Ec37d752A82161321927A2,1,1
0x8Fd67Fe6233df36c1B1abc93240F5220547C88F9,1,1
0xc2a8EAD0eF2639205d5CbA9D4ccf0EDF9c9370ae,1,1
0x7b5c5C3F3B1907944559E6260a6c90b389Ab5D18,1,1
0x77676719eE2BFd7073eC31A6c9c24D36EcE01656,1,1
0x7E9196ebc24c474c4bB56B9B6408F324b73aCCC8,1,1
0x2DE3D4d05b7B2c6d9d0d734F0F29C5BE52CB7Ffc,1,1
0xD0C2A5872C4009C52A5906c3A673d787bACAc925,1,1
0x85c8bF8Cdc68AF4f4c1F54eb3DE66Eb01aF833ED,1,1
0xb5834464d8Abf2c4d5E7929BF83D1c25459272AB,1,1
0xB9cFfF84F7469767B7C141AAc6947aa45149849b,1,1
0xe49E46E2a2d3208EdF6F1078d81747b412c5dC06,1,1
0xE8A4e0C7cBEB034fce661f08A52719592E7Ad5FC,1,1
0x1844Bbb2E196D45d5C3F9a89f2697FE9e451480b,1,1
0x44902a916ff8ebEd3110146568A3701648F023cc,1,1
0x10EE8F449a7d4d82Fd585DaD8A6Ac282454C9BF4,1,1
0xB9a69B1b943959c46df801465045e55492fd51ED,1,1
0xD42fb3C9442E6aD9dda5B806E08147659bFB00d0,1,1
0x2E57cA4C0bd59009f9f9C4E803E8C4dc3aa6f9C6,1,1
0xF189FcCA9CAeA27107023560e89c244218C8670B,1,1
0xFCE28A70299952A4AEcb2f68a35F18B42F21d1c3,1,1
0x1123006C5493227885F667ACDD7b02A0157C9771,1,1
0x0B206E3801eF6A40030fFbe879959D906A92d70F,1,1
0xfaf3284715E3FB42AE2FEC74494BAd7f1c4FFB63,1,1
0xf49FA1A840E48f988DDE563807605C02FA1e1D86,1,1
0x41b0e408b5B7f058b096D024984d48c93eCdB848,1,1
0x6987b327F697f52B63Fc78c72992966857F1a44B,1,1
0xC314A140C6CD9358f14B0E834c6d2413F6349D9a,1,1
0x6624243646BcB2EF9fd758e9a1C449Ca2FB5A7c5,1,1
0xce869C6812554E2485394C9CFfA1430a9986AF64,1,1
0xD76BCc34433E92F2E31306Fa81789f5cACcB9397,1,1
0x2eD39940Fb843832A69Fb0bA915BEEAb5d959923,1,1
0xe8476939Fde53f539f7F61159a3183EF632C29E0,1,1
0x3e8d1FA2A3bD902dA2CE79C0810a2b3eC76d30Ac,1,1
0xc2Ad740Fe1D1B5DE8241de45084fd4C960dc6D22,1,1
0x7F0395De22A21e03b2bFfd7d0B20551269b03949,1,1
0x7bdAA694E484001c94A559f0035A827592fcC352,1,1
0x32a4200f92d90deF0ADA29B1f98634c941aDfa2E,1,1
0xC841287A7397fEF70582eC4Ed73EE3ACeB32830F,1,1
0x4E0706458925D07EE2D77E0C83DE1D711b4Dc485,1,1
0xb2585f8A2Af6057b11D69f876E3dd7F126179b42,1,1
0xA96AB4729D0d7293b83Ce6D5eCE2296021Aed0EA,1,1
0x55AFCe20fBAd1ccAD311A21d91207c5d7087399A,1,1
0xbD59D8E937f95Bc5a9d764E2fBE0e17A5500BbA6,1,1
0x13B264a5FEdD1369BfC3dB98ED75c00a71678879,1,1
0xF91E789A85788FA4a758E58A99051275ABa79744,1,1
0xCD6fd9f65eF591C9C6139e124CE0024702019b38,1,1
0x8C203B1b52CAd9F59534788E507da7C29fdCf306,1,1
0x840ec08d68aA883b111435F890A7a914378cfC43,1,1
0xDd411a43D504f2aBc15EfDCee2CA2084cfAc2f61,1,1
0x377F0985bB8c0F1CBa653b35214A488d047DD14C,1,1
0xFA04AaB3CfB263943930704f0EFb709fCa27f51A,1,1
0x56989D9081EbcBcFe387261E90E654ad9b252395,1,1
0xc05A43AB1553703726c614Bbe54c3ec1272dB26C,1,1
0x957e06F057d3982D75D042326BF102B8016aeb07,1,1
0x92500a3E2227e15fa053b4974583E6eE6d94fA94,1,1
0xD0716564872C0c2e462aE395563b63016e36d4D0,1,1
0x867BB1a0efA5BB4F10DC4F476Ad120e5aa87d9FA,1,1
0x09Afe13F8d02C7cda6FD285c5Bd0e55bfA996ebd,1,1
0x382E6E91aDB7381b1CAc889cfc697B196148B763,1,1
0xb750746a6265fcE136661a476372e20881Ec5973,1,1
0x11C81A61378E49716ADcfE291E35bf9D4f306433,1,1
0xF23250A7c913E765480FCe229c302Ea8020E7A3f,1,1
0xC1716E7Ef7c162fEd9Bce2CEEcBDC0344c0a7b84,1,1
0x8295b17D4A017E30Ce54eCD86632333518d5bBb1,1,1
0x11D28d44762DC5b166d16299096a573A34810aD4,1,1
0xC1d6F6Bd334008CA4A7b69CDd237292891676272,1,1
0xfc4a8A36F140fc5559bB4Ec29e3Ee2144E72Dfe5,1,1
0x8cc42Cd2CE46D9d1EC3CfBA0FC023EF63888CBf3,1,1
0xA6777a189E394AC7b983e23282F0635D1c864405,1,1
0x41eDA806756776E09fd399D9b763D6578777d436,1,1
0xE7cbb745F07cb4Ab625007C7f172345471c45839,1,1
0x96000f640B66471f04DadccB83C95D20b1C66213,1,1
0xfeAF0E3723633c01cF574635f7bB02a9ebc4a1a8,1,1
0x2670f717Fe1FcB61aa1632399E35aC6EF1f1Dfa2,1,1
0x8b7A2aEF36dc8d500352ce6A6DED8C953504efc9,1,1
0xf1e46Ffd08414c3042692b578DA9c0bcF8DE9bfD,1,1
0x34046Aea3fDC176600B74dd7e8Ee965D3d135BA3,1,1
0xd5CED726Dc5145EdF5168fE11650C5a4eB747B69,1,1
0x864259964306Abf4be89Be4985B73c6c6d8a33Ea,1,1
0x58C15147E87E4a4D632180100F3Ee009F99967EF,1,1
0xb6bd1F3039dcd0A17E4074D941532e9cb5915573,1,1
0xFADD78C4c6a38950BF6Cc2F595e09EB92B2e270a,1,1
0x3B6dAd6A33aC5C7b48f5868fe0b36E1C968228AB,1,1
0x79db9Be365b748489ceBDCfC5e5bc4a22A592A40,1,1
0x1F5B485Cdafd3b38357B9325322040Bf0c2d86DB,1,1
0x0Bf3EE9cc7B4e7212c85CAb8d3Dc4C979CA4C149,1,1
0xf628293b00662fdBf2674a73FeD2070BBb5291FA,1,1
0x4BFB5Bf97fb9EE386b412ad23f7639B1cc2f4c5e,1,1
0x4018243b5B66ED87366EEb1411A262ceFC626a46,1,1
0xa28ec578b262EF7FF57Cb8043F9AEDE835Afc452,1,1
0xB7F08B476d41EE24909b7b6c7e4B45b80eFc8b68,1,1
0x8c296F998C12d8B90664999287044061E7776b35,1,1
0x6880C355C73E9538313c5203c7783Cc56609F044,1,1
0x4CbC3dE39791EF76b334F26901815F21b38ef0D0,1,1
0xa17cB7b6b1b765251AB393AC77FdB9B9991c8863,1,1
0x1F9F05289fC3d38C455e70c112079080502cdb42,1,1
0x2c40419fc5A51E1762c36941b454388A0D1937a3,1,1
0xC6b71f33428ef81707765CC6B02ACEdE2bdDDeF8,1,1
0xe503afA91172979A71eD086A13CcaFE85245713a,1,1
0x797BD4BC544536cE91999b8D719cd1216f2913d9,1,1
0x1dA6Db3BEd64c9C8124C6769eB775Fca99B8fe82,1,1
0x86582182D6529bfd5850ca0763198582C9C56f82,1,1
0x11e66FFD1bd7c39c3382936BCDD988f95b7789fD,1,1
0xC3E080F1Bf26270A715E19A99218Bc4edf4Bd287,1,1
0x523441903c2297Ff898bEc3Eb2B55A898dC81881,1,1
0x2ce698Fb3C3D6D3681AE634083A20307aE1abf04,1,1
0x95BFC441D91E4a463b4671A67bA6f006d613466a,1,1
0xe58c281446cda9De15b7c25d1fd9e90048Fe35ae,1,1
0xe8F464578da8F3DFA84701661B930896dbe17613,1,1
